Date,Open,High,Low,Close,Adj Close,Volume
2019-01-04,112.209999,114.839996,111.739998,114.660004,107.470917,5795200
2019-01-07,112.370003,116.440002,112.050003,115.279999,108.052025,7749600
2019-01-08,115.690002,116.419998,114.519997,116.339996,109.045563,3428900
2019-01-09,116.370003,118.220001,116.220001,117.209999,109.861015,5820100
2019-01-10,117.089996,117.220001,114.970001,115.940002,108.670654,4282300
2019-01-11,115.269997,116.209999,115.099998,116.180000,108.895599,2648800
2019-01-14,115.199997,115.250000,114.330002,114.680000,107.489655,4404600
2019-01-15,113.910004,118.220001,113.400002,117.089996,109.748528,5097700
2019-01-16,116.989998,118.070000,116.480003,116.800003,109.476730,2920600
2019-01-17,116.809998,119.199997,116.550003,119.160004,111.688759,4401900
2019-01-18,115.580002,116.900002,115.019997,116.589996,109.279892,8887000
2019-01-22,115.690002,117.110001,115.690002,117.089996,109.748528,4377500
2019-01-23,117.110001,118.900002,116.919998,118.790001,111.341949,4012100
2019-01-24,118.220001,118.220001,114.199997,114.989998,107.780212,6946200
2019-01-25,115.339996,115.349998,114.040001,114.970001,107.761459,4599100
2019-01-28,114.720001,115.110001,113.540001,115.029999,107.817703,3590900
2019-01-29,114.389999,115.949997,113.910004,115.709999,108.455055,3767400
2019-01-30,115.529999,117.080002,115.529999,116.940002,109.607964,4362900
2019-01-31,116.940002,120.139999,116.730003,119.860001,112.344856,5746100
2019-02-01,120.320000,120.989998,119.129997,120.889999,113.310287,4171500
2019-02-04,121.209999,121.839996,118.690002,120.169998,112.635445,4518400
2019-02-05,120.720001,121.739998,120.400002,120.430000,112.879120,8832400
2019-02-06,118.669998,120.820000,117.739998,119.269997,111.791862,7421000
2019-02-07,119.000000,119.330002,116.860001,117.500000,110.132851,7935000
2019-02-08,117.730003,121.430000,117.449997,119.599998,112.101173,16195100
2019-02-11,119.199997,119.940002,117.040001,118.010002,110.610855,7203100
2019-02-12,117.760002,119.900002,117.500000,119.489998,111.998055,6975500
2019-02-13,119.599998,120.279999,118.110001,119.650002,112.148033,12738600
2019-02-14,118.940002,121.250000,118.800003,120.750000,113.792503,17847000
2019-02-15,121.180000,122.480003,120.400002,122.480003,115.422806,10366400
2019-02-19,121.309998,123.330002,121.300003,122.129997,115.092964,17861300
2019-02-20,122.379997,123.050003,121.610001,122.660004,115.592445,19880300
2019-02-21,122.059998,123.760002,121.800003,122.720001,115.648972,20798700
2019-02-22,122.730003,124.739998,122.650002,124.000000,116.855232,19574000
2019-02-25,124.099998,124.669998,123.470001,123.889999,116.751564,13682400
2019-02-26,123.860001,125.160004,123.320000,124.669998,117.486603,20790900
2019-02-27,124.489998,126.480003,124.080002,125.680000,118.438431,32135600
2019-02-28,125.519997,127.769997,125.199997,126.290001,119.013283,36023600
2019-03-01,127.250000,129.419998,126.580002,128.839996,121.416336,43290900
2019-03-04,130.509995,130.509995,125.339996,127.459999,120.115860,59468600
2019-03-05,128.399994,128.869995,126.720001,128.490005,121.086517,53212600
2019-03-06,128.750000,128.789993,125.389999,126.680000,119.380806,74822500
2019-03-07,126.410004,127.190002,125.129997,126.339996,119.060387,60615600
2019-03-08,126.370003,126.980003,125.250000,126.699997,119.399651,50169800
2019-03-11,122.800003,124.910004,122.510002,123.500000,116.384041,61771200
2019-03-12,123.500000,124.019997,122.680000,123.500000,116.384041,8077600
2019-03-13,124.599998,130.750000,123.160004,124.309998,117.147362,68139300
2019-03-14,124.980003,124.980003,122.510002,123.080002,115.988235,42768700
2019-03-15,123.099998,124.160004,121.959999,123.940002,116.798660,47331000
2019-03-18,123.989998,125.349998,123.500000,125.239998,118.023773,16052200
2019-03-19,125.260002,126.650002,125.139999,126.589996,119.295982,13726300
2019-03-20,127.540001,129.100006,126.830002,128.160004,120.775536,7520700
2019-03-21,126.879997,128.979996,126.639999,128.309998,120.916885,5704300
2019-03-22,128.729996,129.479996,127.430000,128.300003,120.907471,15332900
2019-03-25,128.610001,130.580002,128.410004,129.869995,122.387001,5972800
2019-03-26,130.240005,132.130005,129.699997,131.020004,123.470741,5872900
2019-03-27,130.960007,131.559998,128.520004,128.770004,121.350372,7675100
2019-03-28,129.339996,129.899994,128.869995,128.949997,121.520004,6112900
2019-03-29,129.009995,129.940002,128.979996,129.759995,122.283348,5729100
2019-04-01,130.710007,131.350006,129.050003,129.050003,121.614235,5132300
2019-04-02,129.039993,129.570007,128.240005,129.320007,121.868690,3214600
2019-04-03,129.110001,129.250000,126.839996,127.050003,119.729492,4425300
2019-04-04,127.339996,127.349998,124.610001,125.610001,118.372452,5539800
2019-04-05,126.489998,127.010002,125.610001,126.989998,119.672958,4656400
2019-04-08,126.500000,127.279999,126.089996,127.160004,119.833138,3430900
2019-04-09,126.760002,128.119995,126.599998,127.239998,119.908539,4215600
2019-04-10,127.559998,127.970001,126.930000,127.190002,119.861412,4227100
2019-04-11,126.860001,127.320000,124.510002,125.150002,117.938957,5520700
2019-04-12,125.239998,125.239998,123.019997,123.059998,115.969376,5470400
2019-04-15,123.769997,124.349998,123.160004,124.080002,116.930618,4549100
2019-04-16,124.930000,124.930000,119.790001,119.959999,113.048004,6573400
2019-04-17,120.000000,120.059998,115.889999,116.500000,109.787369,14842800
2019-04-18,116.230003,116.650002,114.139999,115.199997,108.562263,9805800
2019-04-22,115.040001,115.570000,113.650002,115.470001,108.816734,7519700
2019-04-23,116.040001,117.889999,115.430000,117.489998,110.720322,5891500
2019-04-24,118.290001,118.430000,117.230003,118.000000,111.200943,4254100
2019-04-25,117.750000,118.680000,116.750000,118.230003,111.417686,3425000
2019-04-26,118.830002,119.919998,118.669998,119.870003,112.963196,3372500
2019-04-29,119.900002,120.010002,119.250000,119.599998,112.708755,4097200
2019-04-30,116.610001,117.139999,114.910004,117.040001,110.296242,7548300
2019-05-01,117.050003,119.529999,116.559998,118.180000,111.370583,5392100
2019-05-02,118.440002,118.570000,116.860001,118.459999,111.634438,4168800
2019-05-03,118.440002,118.440002,116.540001,116.910004,110.173752,5695500
2019-05-06,115.820000,117.080002,115.300003,116.650002,109.928726,5952100
2019-05-07,116.300003,116.489998,114.459999,114.940002,108.317261,5127200
2019-05-08,115.849998,116.889999,115.230003,116.250000,109.551758,2992600
2019-05-09,115.860001,116.150002,114.779999,115.800003,109.127693,5818900
2019-05-10,115.629997,116.320000,114.220001,116.220001,109.523491,3660500
2019-05-13,114.860001,115.190002,113.870003,114.370003,107.780098,4284600
2019-05-14,114.730003,115.529999,114.529999,114.940002,108.317261,3668400
2019-05-15,115.250000,115.839996,114.320000,115.620003,108.958076,3724400
2019-05-16,114.570000,117.680000,114.570000,116.730003,110.621239,3914100
2019-05-17,115.699997,116.650002,115.220001,116.010002,109.938911,3109800
2019-05-20,115.870003,116.300003,115.000000,116.230003,110.147400,3042800
2019-05-21,117.040001,117.790001,116.529999,116.580002,110.479080,2611100
2019-05-22,116.120003,118.389999,116.120003,117.980003,111.805824,3934200
2019-05-23,117.760002,117.959999,116.480003,116.809998,110.697037,3653500
2019-05-24,117.529999,117.550003,116.449997,116.790001,110.678085,2086400
2019-05-28,117.089996,118.410004,115.699997,115.760002,109.701996,5007200
2019-05-29,115.610001,115.800003,114.430000,115.489998,109.446106,5915800
2019-05-30,115.489998,116.300003,114.959999,115.900002,109.834671,2392800
2019-05-31,115.339996,117.580002,114.989998,115.940002,109.872581,6098400
2019-06-03,116.529999,117.720001,116.040001,116.769997,110.659126,4722000
2019-06-04,118.080002,118.930000,117.410004,117.559998,111.407791,3122700
2019-06-05,118.029999,118.379997,116.529999,117.019997,110.896057,4175800
2019-06-06,117.519997,118.940002,117.269997,117.500000,111.350937,3882800
2019-06-07,118.190002,118.940002,117.889999,118.349998,112.156456,2726300
2019-06-10,116.000000,116.000000,113.879997,113.930000,107.967751,8172400
2019-06-11,114.779999,115.589996,111.849998,112.209999,106.337776,5681200
2019-06-12,112.500000,115.500000,112.500000,115.239998,109.209206,3793800
2019-06-13,115.400002,115.400002,110.610001,111.820000,105.968185,8477300
2019-06-14,112.129997,112.250000,111.010002,111.739998,105.892365,3188100
2019-06-17,111.639999,113.419998,111.339996,113.400002,107.465500,3032300
2019-06-18,113.650002,114.830002,113.220001,114.650002,108.650078,2868700
2019-06-19,115.019997,115.989998,114.339996,115.230003,109.199730,3320600
2019-06-20,116.349998,117.070000,115.260002,115.559998,109.512466,2840100
2019-06-21,115.739998,115.930000,114.809998,115.489998,109.446106,4024600
2019-06-24,115.080002,116.150002,114.709999,115.629997,109.578804,2570500
2019-06-25,115.510002,116.830002,115.169998,115.360001,109.322937,2110100
2019-06-26,114.809998,114.949997,110.620003,111.339996,105.513298,4677500
2019-06-27,111.739998,112.209999,111.160004,111.470001,105.636490,3615900
2019-06-28,111.800003,111.830002,110.019997,110.790001,104.992088,8958700
2019-07-01,111.309998,112.839996,110.639999,112.739998,106.840050,3236400
2019-07-02,112.820000,114.209999,112.400002,114.199997,108.223633,2343400
2019-07-03,114.870003,115.470001,113.779999,114.419998,108.432121,3707700
2019-07-05,114.050003,114.370003,112.550003,112.820000,106.915855,2444000
2019-07-08,112.470001,112.790001,110.910004,111.519997,105.683868,2998700
2019-07-09,111.849998,113.360001,111.849998,113.080002,107.162262,2717700
2019-07-10,113.269997,114.650002,112.669998,114.529999,108.536362,3339100
2019-07-11,111.529999,112.239998,109.099998,109.820000,104.072853,6589600
2019-07-12,109.470001,109.470001,105.150002,108.290001,102.622917,7211100
2019-07-15,108.300003,109.160004,107.589996,108.470001,102.793510,4405200
2019-07-16,109.000000,109.190002,107.970001,108.820000,103.125175,2206500
2019-07-17,109.349998,109.650002,107.080002,107.089996,101.485703,3507300
2019-07-18,107.830002,108.480003,107.239998,108.339996,102.670296,3232900
2019-07-19,108.500000,108.519997,106.580002,106.790001,101.201424,4820600
2019-07-22,106.919998,107.360001,105.870003,107.269997,101.656296,2894400
2019-07-23,107.500000,109.400002,106.059998,108.220001,102.556572,5098200
2019-07-24,108.349998,109.660004,107.160004,108.519997,102.840866,3762700
2019-07-25,108.570000,110.379997,107.680000,107.820000,102.177513,4596700
2019-07-26,107.919998,109.230003,107.540001,108.269997,102.603951,3470700
2019-07-29,108.070000,110.239998,108.070000,108.720001,103.030411,3192500
2019-07-30,108.300003,110.019997,107.000000,108.690002,103.001984,4664200
2019-07-31,108.059998,110.709999,107.610001,108.949997,103.248360,5535700
2019-08-01,109.019997,110.739998,108.309998,110.510002,104.726753,3679000
2019-08-02,110.959999,113.269997,110.190002,112.419998,106.536766,4477700
2019-08-05,111.379997,112.489998,107.440002,108.709999,103.020935,4765800
2019-08-06,109.470001,112.120003,109.040001,111.400002,105.570160,5490000
2019-08-07,110.370003,111.379997,108.529999,111.120003,105.304832,4231700
2019-08-08,111.959999,114.540001,111.639999,113.970001,108.005669,4815900
2019-08-09,113.239998,114.550003,112.349998,113.769997,107.816132,2788100
2019-08-12,112.900002,114.059998,112.290001,113.599998,107.655037,2318400
2019-08-13,113.529999,116.139999,113.430000,115.699997,109.645134,5247200
2019-08-14,114.860001,114.870003,110.220001,110.290001,105.104187,4937900
2019-08-15,110.419998,111.309998,109.209999,110.230003,105.047005,3939900
2019-08-16,110.940002,111.330002,109.290001,110.519997,105.323357,3497600
2019-08-19,111.050003,112.940002,110.790001,112.529999,107.238869,2903500
2019-08-20,112.330002,112.879997,110.910004,111.010002,105.790337,2074800
2019-08-21,112.000000,112.440002,110.000000,111.459999,106.219177,2207300
2019-08-22,111.440002,112.269997,110.790001,111.610001,106.362122,1840200
2019-08-23,111.459999,112.559998,108.879997,109.510002,104.360855,3870100
2019-08-26,110.610001,111.820000,110.250000,111.779999,106.524124,2565500
2019-08-27,112.309998,112.879997,110.730003,110.730003,105.523499,2945200
2019-08-28,110.330002,111.540001,109.790001,110.970001,105.752220,1744400
2019-08-29,111.809998,112.379997,110.599998,112.250000,106.972031,2708600
2019-08-30,112.820000,114.169998,111.919998,112.970001,107.658165,2870700
2019-09-03,112.540001,114.019997,112.190002,113.959999,108.601616,3710300
2019-09-04,114.379997,114.500000,112.449997,113.250000,107.925003,3756400
2019-09-05,113.959999,115.440002,113.260002,114.599998,109.211510,4045900
2019-09-06,114.779999,114.989998,113.839996,114.050003,108.687393,2904700
2019-09-09,114.519997,114.519997,110.349998,111.070000,105.847504,4982300
2019-09-10,108.370003,111.129997,106.400002,111.099998,105.876083,6589500
2019-09-11,111.779999,112.000000,110.290001,111.690002,106.438354,3404100
2019-09-12,111.919998,112.419998,111.120003,111.470001,106.228699,3578500
2019-09-13,111.739998,112.150002,110.239998,110.889999,105.675964,2842600
2019-09-16,110.419998,110.529999,109.209999,110.129997,104.951698,1728900
2019-09-17,110.330002,111.190002,109.629997,111.120003,105.895172,2438100
2019-09-18,111.440002,112.910004,111.169998,112.720001,107.419922,3132500
2019-09-19,112.860001,115.110001,112.389999,114.349998,108.973274,3929800
2019-09-20,115.930000,117.230003,114.470001,116.160004,110.698196,7517700
2019-09-23,116.000000,116.540001,113.970001,114.180000,108.811272,2611300
2019-09-24,114.360001,114.550003,111.940002,113.250000,107.925003,3480200
2019-09-25,112.879997,113.849998,111.309998,111.389999,106.152458,3093400
2019-09-26,112.040001,112.660004,110.690002,111.820000,106.562241,2266400
2019-09-27,112.349998,113.370003,111.379997,112.370003,107.086380,1906300
2019-09-30,112.400002,113.449997,111.690002,111.830002,106.571777,2516600
2019-10-01,111.940002,112.449997,110.410004,110.959999,105.742676,2203400
2019-10-02,110.330002,110.639999,106.660004,107.000000,101.968872,4483900
2019-10-03,107.089996,108.099998,106.209999,107.290001,102.245255,2735000
2019-10-04,107.489998,108.260002,107.000000,108.199997,103.112450,2865300
2019-10-07,108.309998,108.650002,107.570000,107.830002,102.759834,1460800
2019-10-08,106.889999,108.330002,105.949997,107.190002,102.149948,2802500
2019-10-09,107.559998,108.150002,106.879997,107.300003,102.254768,1636600
2019-10-10,107.029999,107.489998,106.580002,106.919998,101.892632,2736900
2019-10-11,107.750000,109.139999,107.589996,108.360001,103.264938,2554900
2019-10-14,108.519997,109.129997,107.879997,107.900002,102.826561,1341300
2019-10-15,108.349998,110.099998,108.220001,109.699997,104.541916,1760000
2019-10-16,109.180000,109.480003,107.790001,107.949997,102.874207,2314600
2019-10-17,109.220001,109.459999,108.260002,108.459999,103.360229,2018900
2019-10-18,108.309998,108.940002,107.900002,108.639999,103.531761,2207100
2019-10-21,108.870003,109.000000,107.769997,107.910004,102.836090,3944900
2019-10-22,109.980003,111.459999,108.889999,109.839996,104.675339,5708500
2019-10-23,106.000000,107.750000,101.360001,107.400002,102.350067,9047500
2019-10-24,107.500000,108.209999,106.250000,107.839996,102.769379,3304500
2019-10-25,108.080002,110.589996,107.540001,110.199997,105.018417,4234600
2019-10-28,110.620003,113.190002,110.620003,112.989998,107.677238,4168500
2019-10-29,112.500000,112.809998,111.500000,111.669998,106.419296,2987800
2019-10-30,111.370003,113.209999,111.260002,112.720001,107.419922,2424700
2019-10-31,112.360001,114.669998,112.000000,113.949997,108.592102,4124400
2019-11-01,114.070000,114.510002,112.309998,112.510002,107.219810,2629100
2019-11-04,113.239998,114.330002,112.870003,113.110001,107.791580,3002100
2019-11-05,112.949997,113.080002,110.510002,111.250000,106.019035,3357300
2019-11-06,111.570000,114.290001,111.510002,113.820000,108.468201,3973700
2019-11-07,114.230003,114.629997,112.029999,112.769997,107.467567,3076200
2019-11-08,112.650002,113.570000,112.099998,113.529999,108.191849,2224100
2019-11-11,113.459999,114.209999,112.220001,112.800003,107.496170,1770200
2019-11-12,112.769997,114.040001,112.449997,113.169998,107.848763,2273200
2019-11-13,112.870003,113.529999,112.250000,112.790001,107.486626,3250600
2019-11-14,112.190002,112.360001,111.000000,111.389999,106.762993,2627100
2019-11-15,111.330002,113.820000,111.330002,113.190002,108.488220,4857400
2019-11-18,113.019997,114.129997,112.860001,114.070000,109.331673,3361600
2019-11-19,114.029999,116.120003,113.750000,115.099998,110.318871,3781600
2019-11-20,114.959999,115.919998,114.050003,114.610001,109.849251,3638200
2019-11-21,114.699997,115.519997,113.290001,114.750000,109.983429,2909500
2019-11-22,115.089996,116.680000,114.709999,116.199997,111.373192,3120100
2019-11-25,116.599998,118.459999,116.599998,117.470001,112.590439,2939300
2019-11-26,117.470001,118.110001,117.000000,117.089996,112.226227,4704900
2019-11-27,117.730003,117.900002,116.620003,117.440002,112.561684,1798200
2019-11-29,117.230003,118.040001,117.169998,117.349998,112.475418,1243900
2019-12-02,117.519997,118.250000,116.099998,116.739998,111.890755,2199700
2019-12-03,116.400002,117.919998,115.919998,117.610001,112.724632,2786000
2019-12-04,118.279999,118.839996,117.570000,118.669998,113.740593,2597000
2019-12-05,118.400002,119.919998,117.540001,119.769997,114.794899,3003200
2019-12-06,119.970001,120.709999,119.580002,119.639999,114.670303,2462800
2019-12-09,119.529999,120.839996,118.940002,120.239998,115.245392,2335100
2019-12-10,120.559998,121.150002,120.110001,120.650002,115.638351,3592600
2019-12-11,120.559998,121.199997,119.980003,120.779999,115.762947,3438100
2019-12-12,120.559998,121.930000,120.559998,121.699997,116.644737,2959400
2019-12-13,121.980003,122.190002,120.720001,121.529999,116.481789,3343900
2019-12-16,123.070000,124.260002,122.059998,122.849998,117.746971,3468400
2019-12-17,124.000000,127.029999,123.309998,125.330002,120.123947,6718800
2019-12-18,127.879997,129.979996,127.690002,129.479996,124.101555,8173000
2019-12-19,129.080002,130.990005,128.339996,130.850006,125.414665,4423400
2019-12-20,132.490005,137.000000,131.240005,132.429993,126.929024,9229900
2019-12-23,132.389999,132.580002,131.029999,131.149994,125.702179,2473400
2019-12-24,131.070007,131.210007,130.130005,131.110001,125.663857,1215800
2019-12-26,131.000000,131.699997,130.660004,131.139999,125.692574,1272000
2019-12-27,131.570007,131.770004,130.839996,131.520004,126.056824,2161300
2019-12-30,131.520004,131.929993,130.869995,131.300003,125.845955,1856200
2019-12-31,131.179993,131.520004,130.500000,131.429993,125.970558,1549800
2020-01-02,131.770004,132.259995,130.729996,132.210007,126.718163,2204200
2020-01-03,130.300003,132.470001,130.229996,131.770004,126.296425,1963500
2020-01-06,131.419998,132.559998,130.940002,132.259995,126.766075,2102900
2020-01-07,131.699997,132.929993,131.699997,132.509995,127.005692,2448300
2020-01-08,132.460007,134.210007,132.009995,133.710007,128.155869,5188600
2020-01-09,134.550003,136.360001,134.009995,135.919998,130.274048,4522800
2020-01-10,135.779999,138.270004,135.529999,138.000000,132.267639,4177600
2020-01-13,138.199997,139.990005,137.889999,138.940002,133.168594,5117100
2020-01-14,138.990005,140.899994,138.119995,140.649994,134.807556,4685200
2020-01-15,140.580002,141.690002,140.009995,141.110001,135.248474,3676500
2020-01-16,141.830002,141.970001,139.850006,141.429993,135.555161,3794800
2020-01-17,140.880005,141.740005,139.360001,139.580002,133.782013,5393200
2020-01-21,139.500000,141.570007,138.429993,140.910004,135.056763,4849500
2020-01-22,141.250000,142.250000,140.690002,141.559998,135.679779,2742100
2020-01-23,141.250000,141.740005,139.880005,141.210007,135.344315,3138700
2020-01-24,141.850006,141.990005,138.699997,139.070007,133.293213,3183300
2020-01-27,137.339996,139.100006,137.339996,138.309998,132.564774,2826400
2020-01-28,138.690002,139.880005,138.229996,139.259995,133.475311,2649100
2020-01-29,139.509995,141.139999,138.970001,139.919998,134.107925,2815500
2020-01-30,138.179993,143.720001,138.100006,142.669998,136.743668,5243400
2020-01-31,142.850006,142.850006,139.470001,139.639999,133.839508,3913500
2020-02-03,140.529999,141.570007,139.679993,141.000000,135.143021,5137800
2020-02-04,142.300003,144.070007,141.779999,143.440002,137.481689,3177500
2020-02-05,144.779999,147.360001,144.529999,147.350006,141.229248,4060900
2020-02-06,147.740005,147.869995,146.809998,147.300003,141.181320,3285000
2020-02-07,147.220001,147.220001,145.380005,146.410004,140.328293,2670400
2020-02-10,141.500000,145.550003,141.119995,145.509995,139.465683,4892100
2020-02-11,145.729996,145.860001,143.179993,144.250000,138.258026,2976400
2020-02-12,144.669998,144.899994,143.490005,143.509995,137.548737,3953200
2020-02-13,142.860001,143.740005,141.789993,141.800003,136.614258,3455500
2020-02-14,142.250000,142.320007,140.570007,141.119995,135.959106,2273700
2020-02-18,141.020004,141.960007,140.529999,141.009995,135.853119,2858200
2020-02-19,141.619995,141.839996,140.360001,140.830002,135.679733,3082800
2020-02-20,141.630005,142.809998,141.199997,142.000000,136.806931,3417000
2020-02-21,141.339996,142.649994,140.330002,142.039993,136.845459,2900900
2020-02-24,139.279999,141.589996,137.869995,138.149994,133.097733,4727400
2020-02-25,138.940002,139.229996,134.619995,135.410004,130.457947,3401600
2020-02-26,136.029999,137.020004,133.309998,133.529999,128.646683,4659000
2020-02-27,133.330002,134.669998,129.050003,129.190002,124.465408,4292800
2020-02-28,126.379997,126.800003,121.510002,126.129997,121.517296,7898300
2020-03-02,127.739998,133.000000,126.209999,132.839996,127.981911,7355700
2020-03-03,133.279999,135.649994,128.690002,130.309998,125.544418,6936600
2020-03-04,133.029999,140.860001,133.000000,140.380005,135.246185,5301900
2020-03-05,138.380005,141.910004,137.529999,140.149994,135.024597,6882100
2020-03-06,136.119995,142.360001,135.550003,141.460007,136.286682,8010700
2020-03-09,134.020004,140.929993,133.309998,135.720001,130.756577,5351300
2020-03-10,139.229996,141.929993,134.720001,141.190002,136.026550,5961200
2020-03-11,139.460007,141.839996,137.389999,140.020004,134.899368,7211800
2020-03-12,130.789993,136.500000,125.930000,126.019997,121.411324,7836300
2020-03-13,132.949997,139.369995,128.509995,139.369995,134.273117,6841700
2020-03-16,131.000000,138.679993,128.250000,129.380005,124.648483,6619700
2020-03-17,133.210007,143.589996,131.100006,143.199997,137.963058,8909200
2020-03-18,136.339996,144.000000,134.080002,143.089996,137.857086,6734600
2020-03-19,142.490005,142.979996,131.119995,133.089996,128.222778,6554800
2020-03-20,132.160004,132.250000,120.230003,122.400002,117.923714,9113500
2020-03-23,120.949997,126.879997,117.059998,119.050003,114.696236,7299300
2020-03-24,123.239998,124.599998,117.410004,122.889999,118.395798,6827300
2020-03-25,120.120003,126.139999,119.209999,121.940002,117.480545,6472100
2020-03-26,123.290001,135.740005,121.940002,134.350006,129.436707,6723600
2020-03-27,130.649994,137.610001,130.199997,134.110001,129.205475,4717400
2020-03-30,133.869995,141.770004,133.509995,138.440002,133.377121,5057400
2020-03-31,136.960007,142.020004,134.520004,138.720001,133.646912,7560100
2020-04-01,134.000000,137.190002,132.979996,136.419998,131.430984,3297900
2020-04-02,135.350006,142.800003,133.029999,142.179993,136.980347,4725000
2020-04-03,140.919998,144.600006,138.460007,139.660004,134.552505,4013200
2020-04-06,142.270004,143.500000,140.300003,141.610001,136.431183,4159900
2020-04-07,143.130005,144.800003,140.050003,141.880005,136.691315,3900600
2020-04-08,142.050003,147.250000,140.500000,146.220001,140.872604,4006600
2020-04-09,144.509995,146.399994,143.550003,145.729996,140.400513,4415300
2020-04-13,144.970001,146.589996,142.880005,144.419998,139.138428,2289000
2020-04-14,147.279999,151.550003,144.050003,151.110001,145.583755,3809600
2020-04-15,148.940002,153.399994,148.509995,151.179993,145.651215,3614400
2020-04-16,152.889999,155.589996,152.000000,154.729996,149.071381,3512900
2020-04-17,155.419998,157.669998,153.029999,157.289993,151.537735,3709900
2020-04-20,156.630005,160.199997,155.610001,157.789993,152.019485,2562200
2020-04-21,155.410004,155.800003,151.410004,152.669998,147.086700,4270200
2020-04-22,154.610001,157.279999,153.570007,156.710007,150.978958,3278000
2020-04-23,157.179993,162.559998,154.000000,159.929993,154.081192,5692900
2020-04-24,162.000000,164.899994,160.610001,162.929993,156.971497,4414000
2020-04-27,164.000000,164.500000,160.720001,161.289993,155.391479,3210300
2020-04-28,160.940002,161.979996,156.589996,157.300003,151.547394,3270200
2020-04-29,157.759995,158.029999,154.669998,155.160004,149.485657,3240700
2020-04-30,155.199997,156.979996,153.279999,154.639999,148.984680,4175800
2020-05-01,153.720001,154.600006,151.570007,153.630005,148.011627,2576400
2020-05-04,154.649994,156.000000,151.259995,153.279999,147.674408,2228500
2020-05-05,153.800003,159.220001,152.750000,157.889999,152.115814,2862600
2020-05-06,158.460007,158.940002,156.350006,156.679993,150.950043,1964800
2020-05-07,157.500000,157.690002,152.720001,152.970001,147.375748,2330600
2020-05-08,154.199997,154.419998,152.550003,153.509995,147.896011,1966600
2020-05-11,153.470001,159.470001,153.080002,158.550003,152.751694,3196200
2020-05-12,159.869995,161.399994,157.589996,157.720001,151.952057,2329400
2020-05-13,157.029999,159.350006,156.039993,157.929993,152.154373,2650000
2020-05-14,155.940002,158.949997,153.809998,158.380005,153.306229,2393900
2020-05-15,158.630005,159.509995,156.029999,159.229996,154.129013,2824500
2020-05-18,161.339996,162.369995,157.110001,157.960007,152.899704,2703700
2020-05-19,156.850006,159.130005,155.279999,156.699997,151.680054,2339400
2020-05-20,155.270004,157.429993,151.610001,153.130005,148.224442,3780800
2020-05-21,153.149994,153.149994,149.720001,152.279999,147.401642,3049800
2020-05-22,152.220001,152.559998,150.169998,151.160004,146.317551,2355000
2020-05-26,151.110001,151.759995,147.160004,147.960007,143.220047,5013400
2020-05-27,148.169998,148.169998,143.619995,145.699997,141.032440,5376100
2020-05-28,147.429993,152.100006,146.509995,150.649994,145.823868,3982700
2020-05-29,151.660004,153.639999,149.940002,152.949997,148.050186,9466300
2020-06-01,154.470001,154.990005,150.889999,152.449997,147.566208,5233800
2020-06-02,152.080002,154.080002,151.039993,153.860001,148.931046,3269400
2020-06-03,153.339996,154.389999,150.850006,152.529999,147.643646,3190300
2020-06-04,152.210007,153.539993,149.710007,150.710007,145.881973,3328700
2020-06-05,149.699997,151.759995,148.339996,149.210007,144.430008,4578800
2020-06-08,146.750000,149.250000,146.520004,149.210007,144.430008,4076400
2020-06-09,149.750000,151.750000,149.110001,149.130005,144.352585,4302100
2020-06-10,149.960007,152.399994,149.839996,151.000000,146.162643,4940200
2020-06-11,151.850006,152.240005,143.050003,144.080002,139.464340,4547400
2020-06-12,145.539993,146.380005,141.470001,143.539993,138.941635,3973200
2020-06-15,142.000000,142.899994,139.679993,141.520004,136.986374,3709900
2020-06-16,156.320007,167.429993,155.000000,163.710007,158.465500,15029300
2020-06-17,164.229996,164.360001,159.399994,159.970001,154.845322,4711200
2020-06-18,159.199997,162.970001,158.199997,161.070007,155.910049,3631600
2020-06-19,162.229996,162.479996,158.259995,159.940002,154.816269,6004900
2020-06-22,159.179993,161.479996,158.919998,160.449997,155.309906,2647300
2020-06-23,160.889999,162.869995,158.949997,159.339996,154.235474,2771500
2020-06-24,158.550003,159.789993,156.330002,157.029999,151.999481,3096000
2020-06-25,157.639999,163.389999,156.710007,162.860001,157.642685,3735400
2020-06-26,162.330002,163.789993,160.179993,162.830002,157.613693,5290400
2020-06-29,163.850006,164.210007,161.029999,162.720001,157.507202,2640300
2020-06-30,163.110001,165.169998,162.300003,164.179993,158.920425,3296300
2020-07-01,164.320007,165.470001,162.520004,163.300003,158.068619,2065100
2020-07-02,164.070007,164.770004,162.369995,163.869995,158.620346,1960200
2020-07-06,164.460007,168.919998,164.009995,166.889999,161.543594,2760100
2020-07-07,166.119995,168.380005,165.270004,166.750000,161.408112,3273300
2020-07-08,166.839996,169.820007,166.839996,169.130005,163.711853,2781800
2020-07-09,169.880005,170.750000,163.710007,166.449997,161.117706,2955200
2020-07-10,166.139999,166.139999,162.740005,163.360001,158.126694,2245100
2020-07-13,164.610001,167.000000,161.039993,162.080002,156.887711,3455600
2020-07-14,162.880005,164.770004,161.529999,163.880005,158.630066,2642900
2020-07-15,165.190002,166.479996,163.899994,165.449997,160.149734,2346200
2020-07-16,164.949997,165.440002,162.600006,165.000000,159.714142,1486800
2020-07-17,166.039993,167.259995,165.110001,165.960007,160.643433,2935800
2020-07-20,166.490005,167.710007,165.729996,167.039993,161.688812,1806200
